temperature_step,temperature,current_energy,best_energy,accepted,acceptance_rate,new_bests,blackbox_calls
106,0.12745720755105336,3.7753888596170952,3.688777151132782,10,1.0,0,1071
107,0.12618263547554281,3.758243759383057,3.688777151132782,10,1.0,0,1081
108,0.12492080912078739,3.816870905045989,3.688777151132782,10,1.0,0,1091
109,0.12367160102957951,3.868863590289746,3.688777151132782,9,0.9,0,1101
110,0.12243488501928372,3.866888630699872,3.688777151132782,9,0.9,0,1111
111,0.12121053616909089,3.7858816110192683,3.688777151132782,9,0.9,0,1121
112,0.11999843080739998,3.784701958038548,3.688777151132782,10,1.0,0,1131
113,0.11879844649932599,3.794478893381683,3.688777151132782,10,1.0,0,1141
114,0.11761046203433273,3.7399050232526583,3.688777151132782,10,1.0,0,1151
115,0.1164343574139894,3.7399050232526583,3.688777151132782,10,1.0,0,1161
116,0.1152700138398495,3.7282865258458555,3.688777151132782,10,1.0,0,1171
117,0.114117313701451,3.7282865258458555,3.688777151132782,10,1.0,0,1181
118,0.1129761405644365,3.722428645610259,3.688777151132782,9,0.9,0,1191
119,0.11184637915879213,3.7330821232064726,3.688777151132782,10,1.0,0,1201
120,0.11072791536720421,3.7176683394166283,3.688777151132782,8,0.8,0,1211
121,0.10962063621353216,3.757976402843411,3.688777151132782,10,1.0,0,1221
122,0.10852442985139683,3.763790741950411,3.688777151132782,9,0.9,0,1231
123,0.10743918555288287,3.759660992338633,3.688777151132782,10,1.0,0,1241
124,0.10636479369735403,3.7581230876020784,3.688777151132782,10,1.0,0,1251
125,0.1053011457603805,3.7581230876020784,3.688777151132782,10,1.0,0,1261
126,0.10424813430277668,3.7472229575068905,3.688777151132782,10,1.0,0,1271
127,0.10320565295974891,3.759290071913612,3.688777151132782,10,1.0,0,1281
128,0.10217359643015142,3.759290071913612,3.688777151132782,10,1.0,0,1291
129,0.10115186046584991,3.73588297607447,3.688777151132782,10,1.0,0,1301
130,0.1001403418611914,3.7325992353743223,3.688777151132782,9,0.9,0,1311
131,0.09913893844257948,3.7325992353743223,3.688777151132782,10,1.0,0,1321
132,0.09814754905815369,3.7329163979602282,3.688777151132782,10,1.0,0,1331
133,0.09716607356757215,3.7344864576799393,3.688777151132782,10,1.0,0,1341
134,0.09619441283189642,3.718047302648565,3.688777151132782,9,0.9,0,1351
135,0.09523246870357746,3.7280990078135745,3.688777151132782,8,0.8,0,1361
136,0.09428014401654168,3.728394299347397,3.688777151132782,10,1.0,0,1371
137,0.09333734257637627,3.728394299347397,3.688777151132782,10,1.0,0,1381
138,0.09240396915061251,3.743890475691597,3.688777151132782,10,1.0,0,1391
139,0.09147992945910638,3.749922068661436,3.688777151132782,10,1.0,0,1401
140,0.09056513016451531,3.758691205185126,3.688777151132782,10,1.0,0,1411
141,0.08965947886287015,3.7476995553810784,3.688777151132782,10,1.0,0,1421
142,0.08876288407424145,3.7449496682533363,3.688777151132782,10,1.0,0,1431
143,0.08787525523349903,3.72406345738155,3.688777151132782,10,1.0,0,1441
144,0.08699650268116403,3.72406345738155,3.688777151132782,10,1.0,0,1451
145,0.0861265376543524,3.730130021084491,3.688777151132782,9,0.9,0,1461
146,0.08526527227780888,3.7185265915894257,3.688777151132782,10,1.0,0,1471
147,0.0844126195550308,3.7185265915894257,3.688777151132782,8,0.8,0,1481
148,0.08356849335948048,3.706903777927956,3.688777151132782,10,1.0,0,1491
149,0.08273280842588568,3.7074688503790396,3.688777151132782,10,1.0,0,1501
150,0.08190548034162683,3.7068240043088903,3.688777151132782,10,1.0,0,1511
151,0.08108642553821056,3.768623480697927,3.688777151132782,9,0.9,0,1521
152,0.08027556128282845,3.768623480697927,3.688777151132782,10,1.0,0,1531
153,0.07947280567000016,3.781461775425936,3.688777151132782,10,1.0,0,1541
154,0.07867807761330016,3.768083157260343,3.688777151132782,10,1.0,0,1551
155,0.07789129683716715,3.7699575428428207,3.688777151132782,10,1.0,0,1561
156,0.07711238386879549,3.718092312296874,3.688777151132782,10,1.0,0,1571
157,0.07634126003010754,3.718092312296874,3.688777151132782,10,1.0,0,1581
158,0.07557784742980646,3.7171775054082543,3.688777151132782,9,0.9,0,1591
159,0.07482206895550839,3.727779942668823,3.688777151132782,10,1.0,0,1601
160,0.0740738482659533,3.7370147116892305,3.688777151132782,9,0.9,0,1611
161,0.07333310978329377,3.794838685552059,3.688777151132782,10,1.0,0,1621
162,0.07259977868546083,3.7959917710717734,3.688777151132782,10,1.0,0,1631
163,0.07187378089860622,3.775629197345569,3.688777151132782,10,1.0,0,1641
164,0.07115504308962015,3.775629197345569,3.688777151132782,9,0.9,0,1651
165,0.07044349265872395,3.784920363682643,3.688777151132782,10,1.0,0,1661
166,0.0697390577321367,3.7818274099081255,3.688777151132782,10,1.0,0,1671
167,0.06904166715481534,3.7842700506403806,3.688777151132782,10,1.0,0,1681
168,0.06835125048326719,3.7842700506403806,3.688777151132782,9,0.9,0,1691
169,0.06766773797843452,3.729065073169257,3.688777151132782,10,1.0,0,1701
170,0.06699106059865018,3.7251661904147038,3.688777151132782,10,1.0,0,1711
171,0.06632114999266367,3.7251672528202935,3.688777151132782,9,0.9,0,1721
172,0.06565793849273703,3.7189690402577376,3.688777151132782,10,1.0,0,1731
173,0.06500135910780966,3.7247138536540967,3.688777151132782,10,1.0,0,1741
174,0.06435134551673156,3.7247138536540967,3.688777151132782,10,1.0,0,1751
175,0.06370783206156425,3.7247138536540967,3.688777151132782,10,1.0,0,1761
176,0.0630707537409486,3.729276526941364,3.688777151132782,10,1.0,0,1771
177,0.062440046203539115,3.729276526941364,3.688777151132782,10,1.0,0,1781
178,0.06181564574150372,3.73049411701178,3.688777151132782,10,1.0,0,1791
179,0.061197489284088684,3.7372875498851728,3.688777151132782,10,1.0,0,1801
180,0.0605855143912478,3.7286793784486907,3.688777151132782,10,1.0,0,1811
181,0.05997965924733532,3.7329804477956996,3.688777151132782,10,1.0,0,1821
182,0.05937986265486196,3.745428543485458,3.688777151132782,10,1.0,0,1831
183,0.058786064028313344,3.7372024607788727,3.688777151132782,10,1.0,0,1841
184,0.05819820338803021,3.7372024607788727,3.688777151132782,10,1.0,0,1851
185,0.057616221354149906,3.737264928319716,3.688777151132782,10,1.0,0,1861
186,0.057040059140608404,3.765194660092702,3.688777151132782,10,1.0,0,1871
187,0.05646965854920232,3.7625652208950986,3.688777151132782,10,1.0,0,1881
188,0.055904961963710295,3.7682421984916776,3.688777151132782,10,1.0,0,1891
189,0.05534591234407319,3.781559328738993,3.688777151132782,9,0.9,0,1901
190,0.05479245322063246,3.7785400335177792,3.688777151132782,9,0.9,0,1911
191,0.054244528688426136,3.7522332024073486,3.688777151132782,10,1.0,0,1921
192,0.053702083401541874,3.7471484348321273,3.688777151132782,10,1.0,0,1931
193,0.053165062567526455,3.7538866056773124,3.688777151132782,10,1.0,0,1941
194,0.05263341194185119,3.7532858031526484,3.688777151132782,9,0.9,0,1951
195,0.05210707782243268,3.753320615353208,3.688777151132782,9,0.9,0,1961
196,0.05158600704420835,3.6937441508309723,3.688777151132782,10,1.0,0,1971
197,0.051070146973766266,3.6937441508309723,3.688777151132782,10,1.0,0,1981
198,0.050559445504028605,3.694632028094313,3.688777151132782,10,1.0,0,1991
199,0.05005385104898832,3.695744143313624,3.688777151132782,9,0.9,0,2001
200,0.049553312538498435,3.6987600735972497,3.688777151132782,10,1.0,0,2011
201,0.04905777941311345,3.698776887946176,3.688777151132782,10,1.0,0,2021
202,0.048567201618982314,3.698228733276983,3.688777151132782,8,0.8,0,2031
203,0.04808152960279249,3.695559066876594,3.688777151132782,10,1.0,0,2041
204,0.04760071430676456,3.6955845164107983,3.688777151132782,10,1.0,0,2051
205,0.04712470716369691,3.7269362857303054,3.688777151132782,10,1.0,0,2061
206,0.046653460092059944,3.7269362857303054,3.688777151132782,9,0.9,0,2071
207,0.04618692549113934,3.695641342266677,3.688777151132782,9,0.9,0,2081
208,0.04572505623622795,3.6956702260472176,3.688777151132782,10,1.0,0,2091
209,0.045267805673865666,3.702796864384938,3.688777151132782,10,1.0,0,2101
210,0.044815127617127005,3.702796864384938,3.688777151132782,10,1.0,0,2111
211,0.04436697634095574,3.702638592948857,3.688777151132782,10,1.0,0,2121
212,0.04392330657754618,3.7183023576580974,3.688777151132782,10,1.0,0,2131
213,0.043484073511770714,3.7449408260192043,3.688777151132782,9,0.9,0,2141
214,0.043049232776653006,3.755278717774339,3.688777151132782,9,0.9,0,2151
215,0.04261874044888647,3.7718743249295827,3.688777151132782,10,1.0,0,2161
216,0.042192553044397604,3.767276026170698,3.688777151132782,10,1.0,0,2171
217,0.04177062751395363,3.751401373007195,3.688777151132782,9,0.9,0,2181
218,0.04135292123881409,3.7189064500627373,3.688777151132782,10,1.0,0,2191
219,0.04093939202642594,3.745839846506409,3.688777151132782,10,1.0,0,2201
220,0.04052999810616168,3.7466419844369545,3.688777151132782,10,1.0,0,2211
221,0.04012469812510006,3.765540038692331,3.688777151132782,10,1.0,0,2221
222,0.039723451143849065,3.744899264502376,3.688777151132782,9,0.9,0,2231
223,0.03932621663241057,3.755273341593482,3.688777151132782,10,1.0,0,2241
224,0.03893295446608647,3.753408033493239,3.688777151132782,10,1.0,0,2251
225,0.0385436249214256,3.7542712163709697,3.688777151132782,10,1.0,0,2261
226,0.038158188672211345,3.772003955606191,3.688777151132782,10,1.0,0,2271
227,0.03777660678548923,3.77406035536785,3.688777151132782,10,1.0,0,2281
228,0.037398840717634343,3.76187162632552,3.688777151132782,10,1.0,0,2291
229,0.037024852310458,3.76547402169025,3.688777151132782,10,1.0,0,2301
230,0.03665460378735342,3.7524452490635087,3.688777151132782,10,1.0,0,2311
231,0.036288057749479886,3.7520196780717696,3.688777151132782,10,1.0,0,2321
232,0.03592517717198509,3.7638576085416906,3.688777151132782,10,1.0,0,2331
233,0.035565925400265236,3.760171351891633,3.688777151132782,10,1.0,0,2341
234,0.03521026614626258,3.773624552668345,3.688777151132782,10,1.0,0,2351
235,0.034858163484799955,3.7668188128634528,3.688777151132782,10,1.0,0,2361
236,0.034509581849951954,3.763648503056292,3.688777151132782,9,0.9,0,2371
237,0.03416448603145243,3.746949077498359,3.688777151132782,9,0.9,0,2381
238,0.03382284117113791,3.750762658728603,3.688777151132782,9,0.9,0,2391
239,0.03348461275942653,3.759357135610095,3.688777151132782,10,1.0,0,2401
240,0.033149766631832264,3.754163333613048,3.688777151132782,9,0.9,0,2411
241,0.032818268965513944,3.7427108737675567,3.688777151132782,8,0.8,0,2421
242,0.0324900862758588,3.748402853572583,3.688777151132782,10,1.0,0,2431
243,0.03216518541310021,3.6997755276013593,3.688777151132782,10,1.0,0,2441
244,0.03184353355896921,3.6997755276013593,3.688777151132782,10,1.0,0,2451
245,0.03152509822337952,3.69821806340954,3.688777151132782,9,0.9,0,2461
246,0.031209847241145724,3.698656705994081,3.688777151132782,9,0.9,0,2471
247,0.030897748768734266,3.698656705994081,3.688777151132782,8,0.8,0,2481
248,0.030588771281046923,3.731688797308991,3.688777151132782,10,1.0,0,2491
249,0.030282883568236454,3.745150102591898,3.688777151132782,10,1.0,0,2501
250,0.02998005473255409,3.7456320694242766,3.688777151132782,9,0.9,0,2511
251,0.029680254185228547,3.7397408181446266,3.688777151132782,10,1.0,0,2521
252,0.029383451643376263,3.7553047243660433,3.688777151132782,8,0.8,0,2531
253,0.0290896171269425,3.7147520707962265,3.688777151132782,10,1.0,0,2541
254,0.028798720955673075,3.7242933190871783,3.688777151132782,10,1.0,0,2551
255,0.028510733746116346,3.7251262104337735,3.688777151132782,10,1.0,0,2561
256,0.028225626408655183,3.7251262104337735,3.688777151132782,9,0.9,0,2571
257,0.02794337014456863,3.7251056808790253,3.688777151132782,8,0.8,0,2581
258,0.027663936443122945,3.7017355430691623,3.688777151132782,10,1.0,0,2591
259,0.027387297078691714,3.699231567815857,3.688777151132782,8,0.8,0,2601
260,0.027113424107904797,3.6989275312670657,3.688777151132782,8,0.8,0,2611
261,0.02684228986682575,3.696238681215105,3.688777151132782,8,0.8,0,2621
262,0.02657386696815749,3.6967435584358723,3.688777151132782,10,1.0,0,2631
263,0.026308128298475914,3.695941448091231,3.688777151132782,10,1.0,0,2641
264,0.026045047015491155,3.695474839587957,3.688777151132782,10,1.0,0,2651
265,0.025784596545336245,3.699176514010054,3.688777151132782,9,0.9,0,2661
266,0.025526750579882882,3.6989852067360296,3.688777151132782,10,1.0,0,2671
267,0.025271483074084052,3.6914794195118406,3.688777151132782,10,1.0,0,2681
268,0.02501876824334321,3.6914794195118406,3.688777151132782,10,1.0,0,2691
269,0.02476858056090978,3.7212375218509743,3.688777151132782,9,0.9,0,2701
270,0.02452089475530068,3.7212375218509743,3.688777151132782,9,0.9,0,2711
271,0.024275685807747673,3.702219436772036,3.688777151132782,9,0.9,0,2721
272,0.024032928949670195,3.702219436772036,3.688777151132782,10,1.0,0,2731
273,0.023792599660173493,3.7114844037137664,3.688777151132782,10,1.0,0,2741
274,0.023554673663571758,3.7161107835193565,3.688777151132782,10,1.0,0,2751
275,0.02331912692693604,3.7161107835193565,3.688777151132782,10,1.0,0,2761
276,0.02308593565766668,3.7178554877179435,3.688777151132782,10,1.0,0,2771
277,0.022855076301090013,3.7178554877179435,3.688777151132782,10,1.0,0,2781
278,0.02262652553807911,3.7178554877179435,3.688777151132782,9,0.9,0,2791
279,0.022400260282698318,3.7178554877179435,3.688777151132782,10,1.0,0,2801
280,0.022176257679871334,3.7178554877179435,3.688777151132782,10,1.0,0,2811
281,0.02195449510307262,3.7178554877179435,3.688777151132782,10,1.0,0,2821
282,0.021734950152041896,3.7178554877179435,3.688777151132782,10,1.0,0,2831
283,0.02151760065052148,3.7178554877179435,3.688777151132782,8,0.8,0,2841
284,0.021302424644016264,3.7178554877179435,3.688777151132782,9,0.9,0,2851
285,0.0210894003975761,3.7121682917799657,3.688777151132782,10,1.0,0,2861
286,0.02087850639360034,3.7121682917799657,3.688777151132782,7,0.7,0,2871
287,0.020669721329664336,3.7094439532525687,3.688777151132782,10,1.0,0,2881
288,0.020463024116367693,3.71469995596065,3.688777151132782,9,0.9,0,2891
289,0.020258393875204016,3.71469995596065,3.688777151132782,9,0.9,0,2901
290,0.020055809936451976,3.71469995596065,3.688777151132782,9,0.9,0,2911
291,0.019855251837087456,3.71469995596065,3.688777151132782,10,1.0,0,2921
292,0.01965669931871658,3.71469995596065,3.688777151132782,9,0.9,0,2931
293,0.019460132325529414,3.714370587846727,3.688777151132782,10,1.0,0,2941
294,0.01926553100227412,3.714370587846727,3.688777151132782,10,1.0,0,2951
295,0.01907287569225138,3.7151834099775924,3.688777151132782,9,0.9,0,2961
296,0.018882146935328865,3.7158434655402224,3.688777151132782,9,0.9,0,2971
297,0.018693325465975578,3.778805499322845,3.688777151132782,8,0.8,0,2981
298,0.018506392211315822,3.7511457932751893,3.688777151132782,10,1.0,0,2991
299,0.018321328289202663,3.7380340203502636,3.688777151132782,10,1.0,0,3001
300,0.018138115006310636,3.744694943634294,3.688777151132782,10,1.0,0,3011
301,0.01795673385624753,3.744694943634294,3.688777151132782,10,1.0,0,3021
302,0.017777166517685055,3.744694943634294,3.688777151132782,10,1.0,0,3031
303,0.017599394852508204,3.744694943634294,3.688777151132782,9,0.9,0,3041
304,0.017423400903983123,3.7434031774015217,3.688777151132782,9,0.9,0,3051
305,0.017249166894943293,3.7499235297432123,3.688777151132782,10,1.0,0,3061
306,0.01707667522599386,3.7458430353944534,3.688777151132782,10,1.0,0,3071
307,0.01690590847373392,3.7458430353944534,3.688777151132782,8,0.8,0,3081
308,0.016736849388996583,3.7458430353944534,3.688777151132782,8,0.8,0,3091
309,0.01656948089510662,3.7458430353944534,3.688777151132782,10,1.0,0,3101
310,0.01640378608615555,3.7449722039694744,3.688777151132782,9,0.9,0,3111
311,0.016239748225293997,3.7376036365630463,3.688777151132782,10,1.0,0,3121
312,0.016077350743041056,3.734604471158006,3.688777151132782,9,0.9,0,3131
313,0.015916577235610647,3.7344923827991567,3.688777151132782,10,1.0,0,3141
314,0.01575741146325454,3.7342144435730322,3.688777151132782,10,1.0,0,3151
315,0.015599837348621996,3.7342144435730322,3.688777151132782,9,0.9,0,3161
316,0.015443838975135776,3.7342144435730322,3.688777151132782,9,0.9,0,3171
317,0.015289400585384418,3.7301994963924865,3.688777151132782,10,1.0,0,3181
318,0.015136506579530574,3.7301994963924865,3.688777151132782,10,1.0,0,3191
319,0.014985141513735268,3.7301994963924865,3.688777151132782,10,1.0,0,3201
320,0.014835290098597916,3.7301994963924865,3.688777151132782,9,0.9,0,3211
321,0.014686937197611936,3.7151061639260523,3.688777151132782,9,0.9,0,3221
322,0.014540067825635817,3.7151061639260523,3.688777151132782,8,0.8,0,3231
323,0.01439466714737946,3.7151061639260523,3.688777151132782,10,1.0,0,3241
324,0.014250720475905665,3.7149569050164755,3.688777151132782,8,0.8,0,3251
325,0.014108213271146608,3.7109245004837437,3.688777151132782,10,1.0,0,3261
326,0.013967131138435143,3.7109245004837437,3.688777151132782,9,0.9,0,3271
327,0.013827459827050791,3.7109245004837437,3.688777151132782,10,1.0,0,3281
328,0.013689185228780282,3.6975426064261363,3.688777151132782,8,0.8,0,3291
329,0.01355229337649248,3.6975426064261363,3.688777151132782,10,1.0,0,3301
330,0.013416770442727554,3.6973990786193536,3.688777151132782,9,0.9,0,3311
331,0.013282602738300278,3.7065472115749802,3.688777151132782,10,1.0,0,3321
332,0.013149776710917275,3.6981220919571935,3.688777151132782,10,1.0,0,3331
333,0.013018278943808102,3.6981220919571935,3.688777151132782,10,1.0,0,3341
334,0.012888096154370022,3.6981220919571935,3.688777151132782,10,1.0,0,3351
335,0.012759215192826322,3.702279194695077,3.688777151132782,9,0.9,0,3361
336,0.012631623040898059,3.6965813189593706,3.688777151132782,10,1.0,0,3371
337,0.012505306810489078,3.684367167023545,3.684367167023545,9,0.9,1,3381
338,0.012380253742384186,3.6857677395600286,3.684367167023545,10,1.0,0,3391
339,0.012256451204960344,3.6872849695634535,3.684367167023545,7,0.7,0,3401
340,0.012133886692910741,3.6997286397771916,3.684367167023545,10,1.0,0,3411
341,0.012012547825981634,3.7047086564629943,3.684367167023545,9,0.9,0,3421
342,0.011892422347721818,3.6848480666677914,3.684367167023545,10,1.0,0,3431
343,0.0117734981242446,3.6848480666677914,3.684367167023545,10,1.0,0,3441
344,0.011655763143002153,3.685755108239065,3.684367167023545,10,1.0,0,3451
345,0.011539205511572132,3.6894074686077163,3.684367167023545,10,1.0,0,3461
346,0.01142381345645641,3.685692771671323,3.683944618148324,9,0.9,1,3471
347,0.011309575321891847,3.685513207997351,3.683944618148324,9,0.9,0,3481
348,0.011196479568672929,3.6853955135427445,3.683944618148324,8,0.8,0,3491
349,0.0110845147729862,3.6853955135427445,3.683944618148324,9,0.9,0,3501
350,0.010973669625256338,3.6851828692183037,3.683944618148324,8,0.8,0,3511
351,0.010863932929003775,3.6867552160586365,3.683944618148324,10,1.0,0,3521
352,0.010755293599713736,3.685461001667131,3.683944618148324,10,1.0,0,3531
353,0.010647740663716598,3.685888548215594,3.683944618148324,10,1.0,0,3541
354,0.010541263257079433,3.685888548215594,3.683944618148324,10,1.0,0,3551
355,0.010435850624508637,3.686026126796395,3.683944618148324,10,1.0,0,3561
356,0.010331492118263551,3.73241023308561,3.683944618148324,10,1.0,0,3571
357,0.010228177197080916,3.726494787182721,3.683944618148324,10,1.0,0,3581
358,0.010125895425110106,3.726362041893355,3.683944618148324,10,1.0,0,3591
359,0.010024636470859005,3.726362041893355,3.683944618148324,10,1.0,0,3601
360,0.009924390106150415,3.7261705705188137,3.683944618148324,8,0.8,0,3611
361,0.009825146205088911,3.726399280295303,3.683944618148324,9,0.9,0,3621
362,0.009726894743038022,3.725606125579712,3.683944618148324,9,0.9,0,3631
363,0.009629625795607642,3.725497780711895,3.683944618148324,9,0.9,0,3641
