temperature_step,temperature,current_energy,best_energy,accepted,acceptance_rate,new_bests,blackbox_calls
1,0.21226080443469078,5.0593150496889,5.0312038034507545,20,1.0,2,31
2,0.21013819639034387,5.015828702922022,4.944041046866277,20,1.0,2,51
3,0.20803681442644043,5.0511515190792275,4.944041046866277,20,1.0,0,71
4,0.20595644628217602,4.297574848764483,4.297574848764483,19,0.95,1,91
5,0.20389688181935425,3.7150279834872637,3.693306708948519,19,0.95,1,111
6,0.2018579130011607,3.7375161880918166,3.693306708948519,19,0.95,0,131
7,0.1998393338711491,3.7375161880918166,3.693306708948519,19,0.95,0,151
8,0.19784094053243761,3.7500257322586794,3.693306708948519,19,0.95,0,171
9,0.19586253112711324,3.8074487419999867,3.693306708948519,19,0.95,0,191
10,0.1939039058158421,3.8073312767915417,3.693306708948519,19,0.95,0,211
11,0.19196486675768368,3.803509574779045,3.693306708948519,20,1.0,0,231
12,0.19004521809010683,3.831454915610934,3.693306708948519,20,1.0,0,251
13,0.18814476590920576,3.806621294062473,3.693306708948519,19,0.95,0,271
14,0.1862633182501137,3.7886824080982775,3.693306708948519,18,0.9,0,291
15,0.18440068506761256,3.8773348415170683,3.693306708948519,20,1.0,0,311
16,0.18255667821693644,3.805525173990559,3.693306708948519,20,1.0,0,331
17,0.18073111143476708,3.8405614228010765,3.693306708948519,18,0.9,0,351
18,0.1789238003204194,3.8854546532631518,3.693306708948519,20,1.0,0,371
19,0.17713456231721522,3.854546443499784,3.693306708948519,19,0.95,0,391
20,0.17536321669404306,3.859506983734712,3.693306708948519,20,1.0,0,411
21,0.17360958452710262,3.8783576155125945,3.693306708948519,19,0.95,0,431
22,0.17187348868183158,3.796617190218759,3.693306708948519,18,0.9,0,451
23,0.17015475379501327,3.733677068602206,3.693306708948519,19,0.95,0,471
24,0.16845320625706314,3.7688786795939664,3.693306708948519,20,1.0,0,491
25,0.1667686741944925,3.7509652624629197,3.693306708948519,18,0.9,0,511
