temperature_step,temperature,current_energy,best_energy,accepted,acceptance_rate,new_bests,blackbox_calls
130,0.017528835895212855,8.083980202637537,8.077020710120872,10,1.0,0,1311
131,0.017353547536260727,8.082975078652149,8.077020710120872,9,0.9,0,1321
132,0.01718001206089812,8.083055878637564,8.077020710120872,8,0.8,0,1331
133,0.01700821194028914,8.081202083172654,8.077020710120872,10,1.0,0,1341
134,0.016838129820886248,8.079219182412626,8.077020710120872,8,0.8,0,1351
135,0.016669748522677386,8.079424480090596,8.077020710120872,10,1.0,0,1361
136,0.016503051037450613,8.076073402495808,8.075988604014144,9,0.9,1,1371
137,0.016338020527076107,8.076079302299016,8.075988604014144,8,0.8,0,1381
138,0.016174640321805347,8.07602019331982,8.075988604014144,10,1.0,0,1391
139,0.016012893918587293,8.078043766174211,8.075988604014144,9,0.9,0,1401
140,0.01585276497940142,8.078045904782698,8.075988604014144,9,0.9,0,1411
141,0.015694237329607404,8.078165384386002,8.075988604014144,8,0.8,0,1421
142,0.015537294956311329,8.080320066797308,8.075988604014144,10,1.0,0,1431
143,0.015381922006748216,8.081243748947,8.075988604014144,8,0.8,0,1441
144,0.015228102786680733,8.0811561000244,8.075988604014144,9,0.9,0,1451
145,0.015075821758813926,8.087186679408552,8.075988604014144,10,1.0,0,1461
146,0.014925063541225787,8.087098064657729,8.075988604014144,7,0.7,0,1471
147,0.01477581290581353,8.09086234792746,8.075988604014144,9,0.9,0,1481
148,0.014628054776755394,8.08751040038611,8.075988604014144,10,1.0,0,1491
149,0.01448177422898784,8.089586912069992,8.075988604014144,9,0.9,0,1501
150,0.014336956486697961,8.09456631567419,8.075988604014144,9,0.9,0,1511
151,0.01419358692183098,8.090297622038998,8.075988604014144,9,0.9,0,1521
152,0.014051651052612671,8.090542053447658,8.075988604014144,9,0.9,0,1531
153,0.013911134542086544,8.0905429851826,8.075988604014144,10,1.0,0,1541
154,0.013772023196665678,8.089198187988615,8.075988604014144,10,1.0,0,1551
155,0.013634302964699021,8.088409187004036,8.075988604014144,10,1.0,0,1561
156,0.013497959935052031,8.088206955032812,8.075988604014144,9,0.9,0,1571
157,0.01336298033570151,8.08902431455997,8.075988604014144,8,0.8,0,1581
158,0.013229350532344494,8.08805057397932,8.075988604014144,9,0.9,0,1591
159,0.013097057027021049,8.08324832819963,8.075988604014144,10,1.0,0,1601
160,0.012966086456750838,8.08272155695103,8.075988604014144,7,0.7,0,1611
161,0.01283642559218333,8.083999753965738,8.075988604014144,8,0.8,0,1621
162,0.012708061336261497,8.085646719423876,8.075988604014144,8,0.8,0,1631
163,0.012580980722898882,8.083088847392023,8.075988604014144,10,1.0,0,1641
164,0.012455170915669892,8.082570510722723,8.075988604014144,8,0.8,0,1651
165,0.012330619206513193,8.085014411577466,8.075988604014144,10,1.0,0,1661
166,0.012207313014448062,8.085014411577466,8.075988604014144,6,0.6,0,1671
167,0.012085239884303581,8.085846856541458,8.075988604014144,10,1.0,0,1681
168,0.011964387485460545,8.085846856541458,8.075988604014144,8,0.8,0,1691
169,0.011844743610605939,8.086576300971972,8.075988604014144,9,0.9,0,1701
170,0.011726296174499879,8.090522167196754,8.075988604014144,8,0.8,0,1711
171,0.01160903321275488,8.088449236028781,8.075988604014144,9,0.9,0,1721
172,0.01149294288062733,8.088734255009502,8.075988604014144,9,0.9,0,1731
173,0.011378013451821057,8.088734255009502,8.075988604014144,10,1.0,0,1741
174,0.011264233317302847,8.086688195558567,8.075988604014144,9,0.9,0,1751
175,0.011151590984129819,8.078547699613104,8.075988604014144,7,0.7,0,1761
176,0.01104007507428852,8.078484805096002,8.075988604014144,10,1.0,0,1771
177,0.010929674323545635,8.079005230957318,8.075988604014144,8,0.8,0,1781
178,0.01082037758031018,8.08348080805999,8.075988604014144,8,0.8,0,1791
179,0.010712173804507077,8.084098087041246,8.075988604014144,8,0.8,0,1801
180,0.010605052066462006,8.0841762096611,8.075988604014144,10,1.0,0,1811
181,0.010499001545797386,8.084290549908964,8.075988604014144,10,1.0,0,1821
182,0.010394011530339411,8.082327398075078,8.075988604014144,7,0.7,0,1831
183,0.010290071415036017,8.08235370022345,8.075988604014144,10,1.0,0,1841
184,0.010187170700885657,8.082908851998551,8.075988604014144,9,0.9,0,1851
185,0.010085298993876802,8.07039849248777,8.07039849248777,10,1.0,2,1861
186,0.009984446003938033,8.063824470397597,8.063824470397597,9,0.9,3,1871
187,0.009884601543898653,8.063824470397597,8.063824470397597,8,0.8,0,1881
188,0.009785755528459667,8.062039634652873,8.062039634652873,9,0.9,3,1891
189,0.00968789797317507,8.061793497649239,8.061793497649239,9,0.9,1,1901
190,0.009591018993443319,8.064333575812892,8.061793497649239,8,0.8,0,1911
191,0.009495108803508885,8.064333575812892,8.061793497649239,10,1.0,0,1921
192,0.009400157715473796,8.064333575812892,8.061793497649239,9,0.9,0,1931
193,0.009306156138319057,8.069605960024338,8.061793497649239,8,0.8,0,1941
194,0.009213094576935867,8.063181471621878,8.061793497649239,10,1.0,0,1951
195,0.009120963631166509,8.063181471621878,8.061793497649239,9,0.9,0,1961
196,0.009029753994854844,8.063651208229818,8.061793497649239,9,0.9,0,1971
197,0.008939456454906295,8.067227049604785,8.061793497649239,9,0.9,0,1981
198,0.008850061890357232,8.067276626808699,8.061793497649239,10,1.0,0,1991
199,0.00876156127145366,8.06664824875928,8.061793497649239,8,0.8,0,2001
200,0.008673945658739123,8.06664824875928,8.061793497649239,9,0.9,0,2011
201,0.008587206202151731,8.073416936767414,8.061793497649239,8,0.8,0,2021
202,0.008501334140130214,8.071878200426513,8.061793497649239,9,0.9,0,2031
203,0.008416320798728913,8.072047367412582,8.061793497649239,8,0.8,0,2041
204,0.008332157590741624,8.072297537712112,8.061793497649239,8,0.8,0,2051
205,0.008248836014834207,8.072297537712112,8.061793497649239,10,1.0,0,2061
206,0.008166347654685865,8.076498676127466,8.061793497649239,10,1.0,0,2071
207,0.008084684178139007,8.076711775056221,8.061793497649239,10,1.0,0,2081
208,0.008003837336357617,8.077666511051678,8.061793497649239,10,1.0,0,2091
209,0.007923798962994041,8.071389353383598,8.061793497649239,9,0.9,0,2101
210,0.007844560973364102,8.073071501507783,8.061793497649239,9,0.9,0,2111
211,0.0077661153636304605,8.084218200558698,8.061793497649239,10,1.0,0,2121
212,0.007688454209994156,8.082990154449066,8.061793497649239,10,1.0,0,2131
213,0.007611569667894214,8.072107560897006,8.061793497649239,10,1.0,0,2141
214,0.007535453971215272,8.07481937798573,8.061793497649239,9,0.9,0,2151
215,0.007460099431503119,8.074618768993755,8.061793497649239,9,0.9,0,2161
216,0.007385498437188088,8.074618768993755,8.061793497649239,10,1.0,0,2171
217,0.007311643452816207,8.083625126169157,8.061793497649239,10,1.0,0,2181
218,0.0072385270182880445,8.081898949969837,8.061793497649239,8,0.8,0,2191
219,0.007166141748105164,8.082908403940825,8.061793497649239,9,0.9,0,2201
220,0.007094480330624112,8.081052781632808,8.061793497649239,9,0.9,0,2211
221,0.007023535527317871,8.080755573745133,8.061793497649239,8,0.8,0,2221
222,0.006953300172044692,8.080755573745133,8.061793497649239,8,0.8,0,2231
223,0.006883767170324245,8.080353427412723,8.061793497649239,10,1.0,0,2241
224,0.006814929498621002,8.080158269405672,8.061793497649239,10,1.0,0,2251
225,0.006746780203634792,8.076333999827773,8.061793497649239,10,1.0,0,2261
226,0.006679312401598444,8.075330068197639,8.061793497649239,7,0.7,0,2271
227,0.0066125192775824595,8.062433975255711,8.061793497649239,8,0.8,0,2281
228,0.0065463940848066345,8.067310969483831,8.061793497649239,9,0.9,0,2291
229,0.006480930143958568,8.069051744719903,8.061793497649239,10,1.0,0,2301
