run,demand_mw,renewable_potential_mw,pre_network_dispatch_down_mw,network_group_dispatch_down_mw,security_backstop_dispatch_down_mw,security_thermal_redispatch_mw,total_network_dispatch_down_mw,total_dispatch_down_mw,renewable_accepted_mw,first_group,activation_sequence,represented_security_pass,all_line_n1_pass,worst_base_loading_pct,worst_n1_loading_pct,worst_n1_monitored_line,worst_n1_outage,planned_outage,estimated_line_losses_mw,calibration_residual_mw,calibrated_total_dispatch_down_mw,calibrated_renewable_accepted_mw,physical_dispatch_down_pct_of_case,calibrated_dispatch_down_pct_of_case
4857,1601.855192336774,184.29413940826362,0.0,0.0,0.0,0.0,0.0,0.0,184.29413940826362,,None,True,False,119.37258173205804,119.37258173205927,90011-90511-1,70520-86220-1,Intact,16.6473368453838,19.637482632028203,19.637482632028203,164.65665677623542,0.0,10.655511181788384
4858,1291.5085166370025,481.7291413299902,0.0,0.0,0.0,0.0,0.0,0.0,481.7291413299902,,None,True,True,86.41645221936447,86.4164522193704,74512-88012-2,90011-90012-1,Intact,18.40232790807822,117.07756508088197,117.07756508088197,364.65157624910825,0.0,24.303608612434434
4859,1273.1743775283626,280.7225599890295,0.0,0.0,0.0,0.0,0.0,0.0,280.7225599890295,,None,True,False,94.1427834985586,125.29587851293383,74011-74511-1,70510-78511-1,Intact,12.535718354674186,44.318593051908934,44.318593051908934,236.40396693712057,0.0,15.78732861856236
4860,1387.398375903011,369.12824588466447,0.0,0.0,0.0,0.0,0.0,0.0,369.12824588466447,,None,True,False,115.9431663264194,115.94316632641986,90011-90511-1,70520-86220-1,Intact,17.130258180936156,66.787156843347,66.787156843347,302.34108904131745,0.0,18.093212206853146
4861,1195.520262906678,616.7308324829637,0.0,0.0,0.0,0.0,0.0,0.0,616.7308324829637,,None,True,False,75.88334653159194,123.17940543095902,74011-74511-1,70510-78511-1,Intact,20.434398493979405,152.13468522743855,152.13468522743855,464.5961472555251,0.0,24.667922732992444
4862,1156.0662284848124,855.7278811574022,0.0,99.64927275688402,0.0,0.0,99.64927275688402,99.64927275688402,756.0786084005183,1.0,G1 → G3,True,True,82.3746031205639,99.99998523932777,75510-83510-1,81510-87900-1,Intact,25.886220874295624,267.71823234845687,367.3675051053409,488.36037605206127,11.644972070105377,42.9304120146773
4863,1042.3691967566901,444.275989782212,58.75310349983721,0.0,0.0,0.0,0.0,58.75310349983721,385.52288628237477,,None,True,True,70.10690677526097,70.10690677526097,72512-74512-2,75010-83510-1,75010-83510-1,8.928142852821747,169.549821125492,228.3029246253292,215.97306515688277,13.224460662084956,51.38763513581846
4864,1015.1492880673006,224.30098249525233,0.0,0.0,0.0,0.0,0.0,0.0,224.30098249525233,,None,True,True,77.4937463293649,83.00964336940481,74011-74511-1,70510-78511-1,Intact,9.040580967633359,39.213077445733624,39.213077445733624,185.0879050495187,0.0,17.482347606998836
4865,1356.5912033117058,675.9654695469687,0.0,0.0,0.0,0.0,0.0,0.0,675.9654695469687,,None,True,False,110.21738878133348,121.19764653762584,74011-74511-1,70510-78511-1,Intact,22.99852018441773,156.27937963170345,156.27937963170345,519.6860899152653,0.0,23.119432378171876
4866,1331.6367453307978,1038.2764979571434,0.0,120.42708384684123,0.0,0.0,120.42708384684123,120.42708384684123,917.8494141103024,2.0,G2 → G3 → G5,True,True,89.82574810083273,99.99999263678747,81510-87900-1,75010-87900-1,Intact,28.479909134326387,324.5725653470152,444.99964919385644,593.276848763287,11.598748896251339,42.85945507477186
4867,944.6541301017735,168.34848294061658,0.0,0.0,0.0,0.0,0.0,0.0,168.34848294061658,,None,True,True,78.90779007404822,78.90779007405337,76513-80012-1,75510-75511-1,Intact,6.186049096693014,29.973416217093167,29.973416217093167,138.37506672352342,0.0,17.804387478600578
4868,1234.9982687227232,374.37306130660573,0.0,0.0,0.0,0.0,0.0,0.0,374.37306130660573,,None,True,True,70.52988726327756,79.16182739528189,74011-74511-1,70510-78511-1,Intact,11.34087464030888,69.84688334568926,69.84688334568926,304.52617796091647,0.0,18.657027057960708
4869,1059.1825878410975,262.05756527000386,0.0,0.0,0.0,0.0,0.0,0.0,262.05756527000386,,None,True,True,59.65011431014256,95.32206824254595,74011-74511-1,70510-78511-1,Intact,7.856346786628072,47.027652783719525,47.027652783719525,215.02991248628433,0.0,17.945542894465138
4870,1004.6620841652552,390.2625140445519,0.0,0.0,0.0,0.0,0.0,0.0,390.2625140445519,,None,True,True,63.68214234026609,63.68214234026646,90011-90511-1,70520-86220-1,Intact,8.700793314358792,92.7489959844443,92.7489959844443,297.5135180601076,0.0,23.765796776950037
4871,1111.9101106597825,394.50049431929284,0.0,0.0,0.0,0.0,0.0,0.0,394.50049431929284,,None,True,True,58.220011512160916,80.91484973732945,74011-74511-1,70510-78511-1,Intact,8.406618931378896,86.72561724863847,86.72561724863847,307.7748770706544,0.0,21.983652364817125
4872,1182.6906804716828,590.5339370648026,0.0,0.0,0.0,0.0,0.0,0.0,590.5339370648026,,None,True,True,65.58043296913716,78.20617902624113,76810-87510-1,76810-87510-2,Intact,18.14957413140002,164.0112103996573,164.0112103996573,426.5227266651452,0.0,27.77337594090878
4873,1338.6350119060423,221.16321672695406,0.0,0.0,0.0,0.0,0.0,0.0,221.16321672695406,,None,True,False,90.08374221234388,125.75471221711558,74011-74511-1,70510-78511-1,Intact,12.325694843285557,30.967392904750408,30.967392904750408,190.19582382220366,0.0,14.002053941448342
4874,1207.3199588200384,644.1517907668505,0.0,0.0,0.0,0.0,0.0,0.0,644.1517907668505,,None,True,True,67.35892094305501,84.70313452786188,76810-87510-1,76810-87510-2,Intact,18.559169180464636,161.63052461844666,161.63052461844666,482.5212661484038,0.0,25.09199336790302
4875,1279.6158471531978,721.4197121072425,0.0,0.0,0.0,0.0,0.0,0.0,721.4197121072425,,None,True,False,83.43994747353865,106.51099384524932,74011-74511-1,70510-78511-1,Intact,20.96669507773327,184.47419562880916,184.47419562880916,536.9455164784333,0.0,25.570994600350783
4876,1275.0394082903504,93.18844555729146,0.0,0.0,0.0,0.0,0.0,0.0,93.18844555729146,,None,True,True,86.39422642758994,92.1799164873218,74011-74511-1,70510-78511-1,Intact,11.805404922153263,10.806180421383534,10.806180421383534,82.38226513590793,0.0,11.596051803160496
4877,1242.7135535927282,658.7102066612017,0.0,0.0,0.0,0.0,0.0,0.0,658.7102066612017,,None,True,True,94.21387985661444,94.21387985661514,90011-90511-1,70520-86220-1,Intact,21.814299644785546,165.59512677602314,165.59512677602314,493.1150798851786,0.0,25.1392987540566
4878,1339.4531623305868,319.6369150388339,0.0,0.0,0.0,0.0,0.0,0.0,319.6369150388339,,None,True,False,98.31820384692553,109.70825143550222,74011-74511-1,70510-78511-1,Intact,13.65534591904147,50.725299097397276,50.725299097397276,268.9116159414366,0.0,15.869662329594963
4879,1237.6516273508473,784.15466832578,0.0,48.61489993414476,0.0,0.0,48.61489993414476,48.61489993414476,735.5397683916352,1.0,G1 → G2 → G3,True,True,94.43590855158932,99.9999954051155,75510-83510-1,81510-87900-1,Intact,28.026709590380378,221.3945173869055,270.00941732105025,514.1452510047297,6.1996570189323315,34.43318368524637
4880,1423.9077807407352,679.4120418690597,0.0,0.0,0.0,0.0,0.0,0.0,679.4120418690597,,None,True,False,116.21155103326478,116.21155103326662,72512-74512-2,90011-90012-1,Intact,25.46544658844154,163.1893660371213,163.1893660371213,516.2226758319384,0.0,24.019204250220238
4881,1437.1859388887542,93.84713291864155,0.0,0.0,0.0,0.0,0.0,0.0,93.84713291864155,,None,True,False,110.86351150733812,110.86351150733964,86512-90012-2,75510-75511-1,Intact,15.227521169724076,9.683473381754318,9.683473381754318,84.16365953688722,0.0,10.318347594219171
4882,1422.5704511671513,643.5206927407824,0.0,0.0,0.0,0.0,0.0,0.0,643.5206927407824,,None,True,False,81.89872087379636,126.76422782144112,74011-74511-1,70510-78511-1,Intact,22.035327260772423,137.63314659520972,137.63314659520972,505.8875461455726,0.0,21.387524620074643
4883,1115.7667770833468,656.730298076141,0.0,0.0,0.0,0.0,0.0,0.0,656.730298076141,,None,True,True,90.43873080102,92.59359777007631,76810-87510-1,76810-87510-2,Intact,20.064444518356304,189.78920839520296,189.78920839520296,466.94108968093803,0.0,28.899109566161492
4884,1390.472045567322,157.63686175351134,0.0,0.0,0.0,0.0,0.0,0.0,157.63686175351134,,None,True,False,127.46242128257624,127.46242128266654,74511-82511-1,81010-81011-1,Intact,14.124785126252906,18.893887065227105,18.893887065227105,138.74297468828422,0.0,11.985703632422284
4885,1542.21580662718,856.465171801239,0.0,51.98493642906844,0.0,0.0,51.98493642906844,51.98493642906844,804.4802353721705,3.0,G3,True,False,102.57654036946235,105.80261081703846,74011-74511-1,70510-78511-1,Intact,31.65345776241925,226.1722633467974,278.1571997758658,578.3079720253731,6.069708161014708,32.47735096931859
4886,1273.0792753444275,274.3576750940967,0.0,0.0,0.0,0.0,0.0,0.0,274.3576750940967,,None,True,True,77.45086091384086,82.68394855274721,74011-74511-1,70510-78511-1,Intact,11.413575678260196,42.927837614008546,42.927837614008546,231.42983748008814,0.0,15.646669115156174
4887,1097.4197850697085,277.53524704938906,0.0,0.0,0.0,0.0,0.0,0.0,277.53524704938906,,None,True,True,79.27825114900888,79.27825114900934,86512-90012-2,75510-75511-1,Intact,9.526973837722743,58.04398411587186,58.04398411587186,219.4912629335172,0.0,20.91409459986269
4888,1201.0944214542599,492.5850362330183,0.0,0.0,0.0,0.0,0.0,0.0,492.5850362330183,,None,True,True,78.08202749814002,78.08202749814002,76513-80012-1,75010-83510-1,75010-83510-1,12.673754911229556,166.09784631053168,166.09784631053168,326.4871899224866,0.0,33.71962891539376
4889,1199.527310069127,323.56504935049156,0.0,0.0,0.0,0.0,0.0,0.0,323.56504935049156,,None,True,False,107.41198244030424,107.41198244030502,90011-90511-1,70520-86220-1,Intact,12.205108250418428,58.49116886593671,58.49116886593671,265.0738804845549,0.0,18.077097320414854
4890,1147.894921418255,92.16224994519902,0.0,0.0,0.0,0.0,0.0,0.0,92.16224994519902,,None,True,True,54.23631497757026,84.46816834665319,74011-74511-1,70510-78511-1,Intact,8.231836398161503,11.639156244390596,11.639156244390596,80.52309370080843,0.0,12.628984482596078
4891,1238.734319035785,500.0525918944535,0.0,0.0,0.0,0.0,0.0,0.0,500.0525918944535,,None,True,False,134.53537463160728,134.53537463160978,72512-74512-2,90011-90012-1,Intact,17.240664111910117,106.03885209987597,106.03885209987597,394.01373979457753,0.0,21.205539940938387
4892,1087.1729637185379,434.1045665698599,0.0,0.0,0.0,0.0,0.0,0.0,434.1045665698599,,None,True,True,59.654703746626446,78.82254179181366,81010-84011-1,84011-90011-1,Intact,12.843403825055661,95.80331184888402,95.80331184888402,338.30125472097586,0.0,22.069178540527172
4893,1414.4874837400328,590.1930876458637,0.0,0.0,0.0,0.0,0.0,0.0,590.1930876458637,,None,True,True,82.91936206293289,90.694509272449,76810-87510-1,76810-87510-2,Intact,21.34125090234596,120.66272323711955,120.66272323711955,469.5303644087441,0.0,20.444618170370944
4894,1267.7207909621134,793.8565576751915,0.0,22.19201490908145,0.0,0.0,22.19201490908145,22.19201490908145,771.6645427661101,1.0,G1,True,False,125.43922977513601,125.43922977513864,72512-74512-2,90011-90012-1,Intact,34.71226504382817,223.59473041537663,245.78674532445808,548.0698123507334,2.7954691177548185,30.96110285266704
4895,1339.4933752632633,214.56485384674176,0.0,0.0,0.0,0.0,0.0,0.0,214.56485384674176,,None,True,False,101.79053306169492,101.7905330616959,86512-90012-2,75510-75511-1,Intact,14.406547746051716,34.54919180153961,34.54919180153961,180.01566204520213,0.0,16.10198090793435
4896,1258.6792314169547,718.0132472314733,0.0,11.305599955748722,0.0,0.0,11.305599955748722,11.305599955748722,706.7076472757244,3.0,G3,True,True,78.61581324249012,99.99999426854846,76810-87510-1,76810-87510-2,Intact,19.876162583571293,187.49004637483614,198.79564633058487,519.2176009008884,1.5745670430651566,27.68690509501102
4897,1462.3750651619275,591.3136686271687,0.0,0.0,0.0,0.0,0.0,0.0,591.3136686271687,,None,True,False,99.91162437635442,134.60850533260705,74011-74511-1,70510-78511-1,Intact,20.45088679646801,117.75139222062126,117.75139222062126,473.5622764065474,0.0,19.913524490986376
4898,1144.5537114432877,567.5358724906904,0.0,0.0,0.0,0.0,0.0,0.0,567.5358724906904,,None,True,False,81.4535120839387,120.4634573907048,74011-74511-1,70510-78511-1,Intact,16.368550838618845,138.66497303526148,138.66497303526148,428.8708994554289,0.0,24.43281204881654
4899,1099.9789603774082,641.3507308163995,0.0,0.0,0.0,0.0,0.0,0.0,641.3507308163995,,None,True,False,56.495978568608116,110.53850214575007,74011-74511-1,70510-78511-1,Intact,18.1216100608428,174.41920399237367,174.41920399237367,466.9315268240258,0.0,27.19560384227658
4900,1456.1788027088157,483.4357833590317,0.0,0.0,0.0,0.0,0.0,0.0,483.4357833590317,,None,True,False,108.08912017605478,148.09773027164857,74011-74511-1,70510-78511-1,Intact,16.39605946458041,90.55823385540391,90.55823385540391,392.8775495036278,0.0,18.732215730118867
4901,1070.0954983046681,134.7200910902737,0.0,0.0,0.0,0.0,0.0,0.0,134.7200910902737,,None,True,True,91.25380313867177,98.2445703547606,74011-74511-1,70510-78511-1,Intact,9.87792416374205,19.606376962860978,19.606376962860978,115.11371412741273,0.0,14.553417240286059
4902,1387.0162766567685,379.6266193351253,0.0,0.0,0.0,0.0,0.0,0.0,379.6266193351253,,None,True,False,104.70994103903445,104.70994103903517,86512-90012-2,75510-75511-1,Intact,14.187665780904341,64.7140394621509,64.7140394621509,314.91257987297445,0.0,17.046760202298376
4903,1541.6187576546045,527.7062640652698,0.0,0.0,0.0,0.0,0.0,0.0,527.7062640652698,,None,True,False,124.36762263777251,124.36762263777285,86512-90012-2,75510-75511-1,Intact,19.245868128078328,92.30223656256669,92.30223656256669,435.4040275027031,0.0,17.49121487615129
4904,1409.124906435579,972.7556976723732,60.0250322526897,79.07913633007442,0.0,0.0,79.07913633007442,139.10416858276412,833.6515290896092,1.0,G1 → G3,True,False,83.5847046464979,106.4012745505603,74011-74511-1,70510-78511-1,Intact,26.78664486020964,274.52859965490387,413.63276823766796,559.1229294347053,14.300010672321427,42.52175229889845
4905,1137.9242782470797,443.233391833032,0.0,0.0,0.0,0.0,0.0,0.0,443.233391833032,,None,True,True,74.72259137662778,83.70697933670294,74011-74511-1,70510-78511-1,Intact,10.242960131353469,97.21609342089808,97.21609342089808,346.0172984121339,0.0,21.933386611250583
4906,1371.33981787556,257.51315965050395,0.0,0.0,0.0,0.0,0.0,0.0,257.51315965050395,,None,True,False,113.26907899620173,113.26907899620376,90011-90511-1,90011-90012-1,Intact,10.134155281997163,36.61871378527772,36.61871378527772,220.89444586522623,0.0,14.220132996300663
4907,1232.4541608852808,237.52488005883316,0.0,0.0,0.0,0.0,0.0,0.0,237.52488005883316,,None,True,False,88.60445701239476,112.85184267609267,74011-74511-1,70510-78511-1,Intact,11.503714585302337,36.25952540273239,36.25952540273239,201.26535465610078,0.0,15.265569397930514
4908,1169.1741402061034,110.07494017960506,0.0,0.0,0.0,0.0,0.0,0.0,110.07494017960506,,None,True,True,87.97442401200107,87.97442401207375,76511-81010-1,70520-86220-1,Intact,9.286430688612054,18.3692204464969,18.3692204464969,91.70571973310817,0.0,16.687922261438022
4909,1281.0984236421266,436.5219005575904,0.0,0.0,0.0,0.0,0.0,0.0,436.5219005575904,,None,True,False,111.27712802824594,111.27712802824603,86512-90012-2,75510-75511-1,Intact,14.526002105310214,83.57191637019466,83.57191637019466,352.9499841873958,0.0,19.144953841592876
4910,1171.9480320033783,578.3877603862726,0.0,0.0,0.0,0.0,0.0,0.0,578.3877603862726,,None,True,True,87.31573242132744,88.51990940818038,74011-74511-1,70510-78511-1,Intact,13.55870607267226,148.20789202019284,148.20789202019284,430.17986836607975,0.0,25.624313336301093
4911,1386.650931415327,381.02083706116866,0.0,0.0,0.0,0.0,0.0,0.0,381.02083706116866,,None,True,True,88.51618003042707,88.5161800304346,76513-80012-1,70520-86220-1,Intact,13.704611281109655,63.19913122098177,63.19913122098177,317.8217058401869,0.0,16.586791344126897
4912,1425.6125371653648,872.9972984948068,0.0,24.978004316961435,0.0,0.0,24.978004316961435,24.978004316961435,848.0192941778454,3.0,G3,True,False,112.02856037711808,112.0285603771181,86512-90012-2,70520-81020-2,Intact,31.92060928344554,234.52277741405507,259.5007817310165,613.4965167637904,2.861177733313458,29.72526744108363
4913,1370.0001541375898,517.8257260663182,0.0,0.0,0.0,0.0,0.0,0.0,517.8257260663182,,None,True,False,123.10979307562106,123.10979307562104,71511-90012-1,70510-72010-1,Intact,17.727874991195076,114.08984179368622,114.08984179368622,403.735884272632,0.0,22.03247850592009
4914,1318.6788226986089,893.7143555913439,0.0,52.5808154853062,0.0,0.0,52.5808154853062,52.5808154853062,841.1335401060376,3.0,G3,True,False,101.68347351979696,101.68347351980474,73012-76512-2,70520-86220-1,Intact,29.11266857404582,260.94933670580286,313.5301521911091,580.1842034002348,5.8834028072107065,35.08169587179291
4915,1153.1856708541966,946.5766448200452,140.99112819672268,43.752760887324364,0.0,0.0,43.752760887324364,184.74388908404705,761.8327557359981,1.0,G1 → G3,True,True,68.6598742643644,99.99999684570481,75510-83510-1,81510-87900-1,Intact,23.73509003033446,345.835557354216,530.5794464382631,415.99719838178214,19.51705549624763,56.05245484787258
4916,1352.2377985679382,753.9800733652784,0.0,2.8922387411877812,0.0,0.0,2.8922387411877812,2.8922387411877812,751.0878346240906,3.0,G3,True,True,79.27019583277149,99.99999849636394,76810-87510-1,76810-87510-2,Intact,25.512261290592097,195.3739212646135,198.26616000580128,555.7139133594771,0.38359617758579506,26.29594163156987
4917,1493.7317342568213,359.8421329561084,0.0,0.0,0.0,0.0,0.0,0.0,359.8421329561084,,None,True,False,113.90186887087015,124.50389173244305,74011-74511-1,70510-78511-1,Intact,14.712609112611574,53.718537144040454,53.718537144040454,306.12359581206795,0.0,14.928362252285991
4918,1380.1441538758427,127.0425672612079,0.0,0.0,0.0,0.0,0.0,0.0,127.0425672612079,,None,True,True,94.79494595115774,94.79494595115894,86512-90012-2,75510-75511-1,Intact,15.025736846351204,14.544587907391158,14.544587907391158,112.49797935381675,0.0,11.448594137338649
4919,1109.4454718998024,387.3148829692975,0.0,0.0,0.0,0.0,0.0,0.0,387.3148829692975,,None,True,False,65.49432289786115,111.99538493971582,74011-74511-1,70510-78511-1,Intact,11.277692796105399,85.16545161073758,85.16545161073758,302.1494313585599,0.0,21.9886855257996
4920,1130.216597919646,771.1730298257748,36.63777372982838,0.0,0.0,0.0,0.0,36.63777372982838,734.5352560959465,,None,True,False,113.33719939690735,133.29491656389737,74011-74511-1,70510-78511-1,Intact,26.95840557316408,229.9086629074215,266.5464366372499,504.62659318852496,4.750914815849521,34.56376537149758
4921,1139.5799554550774,776.3670815212823,0.0,14.541548622752233,0.0,0.0,14.541548622752233,14.541548622752233,761.82553289853,1.0,G1,True,False,196.6689959056926,196.6689959056926,86512-90012-2,70510-72010-1,Intact,34.86347004025502,234.1301702698309,248.67171889258313,527.6953626286992,1.8730248833139904,32.03017294413279
4922,1283.3214747810018,103.09673837342952,0.0,0.0,0.0,0.0,0.0,0.0,103.09673837342952,,None,True,True,68.28043297677439,68.28043297677563,86512-90012-2,75510-75511-1,Intact,12.226769568250857,12.11138368244262,12.11138368244262,90.9853546909869,0.0,11.747591508252809
4923,1400.2935877027687,415.65190315167376,0.0,0.0,0.0,0.0,0.0,0.0,415.65190315167376,,None,True,False,118.82200670947725,123.3402963281431,74011-74511-1,70510-78511-1,Intact,14.58845415447575,71.1726398824402,71.1726398824402,344.47926326923357,0.0,17.123135812148295
4924,1269.4732137520875,266.28036173248296,0.0,0.0,0.0,0.0,0.0,0.0,266.28036173248296,,None,True,True,92.72304076937846,96.71557176195157,74011-74511-1,70510-78511-1,Intact,9.713200058105851,43.694470477373386,43.694470477373386,222.58589125510957,0.0,16.409197506375175
4925,1075.6740273577893,976.7091391150022,0.0,157.97335336772466,0.0,0.0,157.97335336772466,157.97335336772466,818.7357857472774,1.0,G1 → G2 → G3 → G5,True,True,75.98834849409572,99.99999762423181,75010-75510-1,81510-87900-1,Intact,26.298797499872375,357.1491911355299,515.1225445032546,461.5865946117476,16.174042715609744,52.74062910581629
4926,1447.8435409682181,239.0098041752481,0.0,0.0,0.0,0.0,0.0,0.0,239.0098041752481,,None,True,False,120.56827461901776,120.56827461901858,86512-90012-2,75510-75511-1,Intact,18.161308811581005,35.75636636276429,35.75636636276429,203.2534378124838,0.0,14.960209053410548
4927,1221.4985956286555,585.4036483870293,0.0,0.0,0.0,0.0,0.0,0.0,585.4036483870293,,None,True,True,69.5165484354092,75.91171279120859,76810-87510-1,76810-87510-2,Intact,15.3228621978486,137.46336879434674,137.46336879434674,447.9402795926826,0.0,23.48180937599235
4928,1191.4179095346453,522.9609077666222,0.0,0.0,0.0,0.0,0.0,0.0,522.9609077666222,,None,True,True,75.60599867894828,80.33285041664988,75810-81510-1,75810-90310-1,Intact,15.192179238049038,137.49906749169284,137.49906749169284,385.4618402749294,0.0,26.29241793213605
4929,1068.732965869341,381.1827426497179,0.0,0.0,0.0,0.0,0.0,0.0,381.1827426497179,,None,True,False,100.89896660104318,100.89896660104331,86512-90012-2,75510-75511-1,Intact,11.531486511656391,79.97512443104587,79.97512443104587,301.20761821867205,0.0,20.98078309503581
4930,1166.5041199195025,426.01845339580734,0.0,0.0,0.0,0.0,0.0,0.0,426.01845339580734,,None,True,True,63.61677084097724,74.67972749648185,76810-79010-1,76810-79010-2,Intact,9.510240557726501,91.38407181771532,91.38407181771532,334.634381578092,0.0,21.450730851983014
4931,1277.4889804113143,278.32516948310166,0.0,0.0,0.0,0.0,0.0,0.0,278.32516948310166,,None,True,True,95.14653129817621,95.14653129817684,86512-90012-2,75510-75511-1,Intact,12.650481749963076,51.126818457702655,51.126818457702655,227.198351025399,0.0,18.369455609298313
4932,1218.4291456142419,336.2218448614525,0.0,0.0,0.0,0.0,0.0,0.0,336.2218448614525,,None,True,True,93.79218986604404,93.79218986604404,86512-90012-2,81510-87900-1,81510-87900-1,12.47224391653439,98.22095312656522,98.22095312656522,238.00089173488726,0.0,29.213138476186547
4933,1404.3240095954793,834.9340933167932,0.0,42.47278290518812,0.0,0.0,42.47278290518812,42.47278290518812,792.4613104116052,1.0,G1 → G3,True,True,96.36083749799923,99.99999547602185,75510-83510-1,81510-87900-1,Intact,28.64495059926678,213.22127420751175,255.69405711269988,579.2400362040934,5.086962341717786,30.624459961498264
4934,1447.9822609992825,452.89646248915665,0.0,0.0,0.0,0.0,0.0,0.0,452.89646248915665,,None,True,True,99.57226050986584,99.57226050994402,74511-82511-1,81010-81011-1,Intact,14.813529340543276,81.4335680259681,81.4335680259681,371.46289446318855,0.0,17.980614725582626
4935,1357.4120417172928,574.0332049151345,0.0,0.0,0.0,0.0,0.0,0.0,574.0332049151345,,None,True,False,100.11879450601927,100.1187945060195,86512-90012-2,75510-75511-1,Intact,22.918757021312615,120.41226585246524,120.41226585246524,453.6209390626693,0.0,20.976533207737884
4936,1320.3954960054596,831.1913435475932,0.0,71.01646817366937,0.0,0.0,71.01646817366937,71.01646817366937,760.1748753739238,3.0,G3,True,False,82.9431211423238,132.71720685473326,74011-74511-1,70510-78511-1,Intact,26.513867214526794,239.1594531433173,310.17592131698666,521.0154222306065,8.543937412842297,37.31702979402194
4937,1310.2353986051942,780.3773552368702,0.5329165012462909,15.66492057555817,0.0,0.0,15.66492057555817,16.19783707680446,764.1795181600658,3.0,G3,True,True,80.12931979593148,99.99999207793729,76810-87510-1,76810-87510-2,Intact,21.212983258438435,204.70732631653394,220.9051633933384,559.4721918435318,2.075641606987415,28.307479953244723
4938,1164.1747216705785,227.58506637025587,0.0,0.0,0.0,0.0,0.0,0.0,227.58506637025587,,None,True,False,71.27511129909828,134.5166857159886,74011-74511-1,70510-78511-1,Intact,9.0939155346333,41.344083166838985,41.344083166838985,186.24098320341687,0.0,18.16643061262056
4939,1327.2422962618375,738.921829540019,0.0,0.0,0.0,0.0,0.0,0.0,738.921829540019,,None,True,False,82.78366727420939,103.03474331351725,74011-74511-1,70510-78511-1,Intact,24.736440833600813,184.49364247736793,184.49364247736793,554.428187062651,0.0,24.967951290898494
4940,1357.9677268114037,613.1997140172489,0.0,0.0,0.0,0.0,0.0,0.0,613.1997140172489,,None,True,True,98.73640574185904,98.73640574186217,73012-76512-2,70520-86220-1,Intact,18.465091357327,143.7075436768682,143.7075436768682,469.49217034038065,0.0,23.43568341469021
4941,1444.9014787494066,106.82471591507542,0.0,0.0,0.0,0.0,0.0,0.0,106.82471591507542,,None,True,False,70.00501184868176,112.89766870662055,74011-74511-1,70510-78511-1,Intact,15.224466009175512,12.893124383444327,12.893124383444327,93.93159153163108,0.0,12.069420707558194
4942,1184.0678328902316,97.80625222858346,0.0,0.0,0.0,0.0,0.0,0.0,97.80625222858346,,None,True,True,77.62994748098735,92.68499742959271,74011-74511-1,70510-78511-1,Intact,10.75765634707652,12.185485710188978,12.185485710188978,85.62076651839448,0.0,12.458800365553545
4943,1459.7953709870303,555.726994921076,0.0,0.0,0.0,0.0,0.0,0.0,555.726994921076,,None,True,False,103.5642398845061,103.56423988450649,86512-90012-2,75510-75511-1,Intact,17.264421729752222,117.08075012935485,117.08075012935485,438.64624479172113,0.0,21.068033620713816
4944,1176.8228945995243,427.3760096494952,0.0,0.0,0.0,0.0,0.0,0.0,427.3760096494952,,None,True,False,108.20891911656385,108.20891911656854,74512-88012-2,90011-90012-1,Intact,12.353385112490143,87.44244742940961,87.44244742940961,339.9335622200856,0.0,20.460307891667565
4945,1530.2084499982807,98.30657690932019,0.0,0.0,0.0,0.0,0.0,0.0,98.30657690932019,,None,True,True,88.82098570803068,88.8209857080321,86512-90012-2,75510-75511-1,Intact,14.15869023793277,10.46935944930836,10.46935944930836,87.83721746001183,0.0,10.649703995863362
4946,1365.4459610657755,474.9772183307473,0.0,0.0,0.0,0.0,0.0,0.0,474.9772183307473,,None,True,False,72.70614605669711,150.9161378997824,74011-74511-1,70510-78511-1,Intact,15.894772503983907,102.99438190371477,102.99438190371477,371.9828364270325,0.0,21.68406776764508
4947,1341.3742243072784,736.8668926570475,0.0,0.0,0.0,0.0,0.0,0.0,736.8668926570475,,None,True,True,74.43140601981712,93.07074454730137,76810-87510-1,76810-87510-2,Intact,21.08019316626556,183.69962265042065,183.69962265042065,553.1672700066268,0.0,24.929824433830017
4948,1278.95234981885,600.768867651219,0.0,0.0,0.0,0.0,0.0,0.0,600.768867651219,,None,True,False,82.66143031806185,122.44004303202043,74011-74511-1,70510-78511-1,Intact,19.775015211553818,139.74946164076985,139.74946164076985,461.0194060104492,0.0,23.2617682382807
4949,1125.5370300233465,375.3904128815275,0.0,0.0,0.0,0.0,0.0,0.0,375.3904128815275,,None,True,True,68.46671342607797,80.1118408168992,74011-74511-1,70510-78511-1,Intact,11.483494007710462,87.91134254987853,87.91134254987853,287.4790703316489,0.0,23.41864350638682
4950,1419.9776560822643,361.9381717323243,0.0,0.0,0.0,0.0,0.0,0.0,361.9381717323243,,None,True,False,104.13696047888486,104.13696047888558,90011-90511-1,70520-86220-1,Intact,14.799181712853647,59.437073480167264,59.437073480167264,302.501098252157,0.0,16.421885869535934
4951,1139.3230951853452,330.1900349768175,0.0,0.0,0.0,0.0,0.0,0.0,330.1900349768175,,None,True,True,66.47881573872974,66.47881573881193,74511-82511-1,81010-81011-1,Intact,8.6501536126933,67.87658609192763,67.87658609192763,262.3134488848899,0.0,20.556824525819874
